# temp[C] pressure[mbar] humidity[%] freq[GHz] alt[deg] ref["]
10 555 1 150 49 37.3402
10 555 1 150 50 36.0453
10 555 1 150 51 34.7876
10 555 1 150 52 33.5649
10 555 1 150 53 32.3748
10 555 1 150 54 31.2155
10 555 1 150 55 30.0852
10 555 1 150 56 28.982
10 555 1 150 57 27.9043
10 555 1 150 58 26.8508
10 555 1 150 59 25.8199
10 555 1 150 60 24.8103
10 555 1.1 150 35 61.2701
10 555 1.1 150 36 59.0575
10 555 1.1 150 37 56.9479
10 555 1.1 150 38 54.933
10 555 1.1 150 39 53.0056
10 555 1.1 150 40 51.1589
10 555 1.1 150 41 49.387
10 555 1.1 150 42 47.6843
10 555 1.1 150 43 46.046
10 555 1.1 150 44 44.4676
10 555 1.1 150 45 42.9449
10 555 1.1 150 46 41.4741
10 555 1.1 150 47 40.0518
10 555 1.1 150 48 38.6748
10 555 1.1 150 49 37.3402
10 555 1.1 150 50 36.0453
10 555 1.1 150 51 34.7876
10 555 1.1 150 52 33.5649
10 555 1.1 150 53 32.3748
10 555 1.1 150 54 31.2155
10 555 1.1 150 55 30.0852
10 555 1.1 150 56 28.982
10 555 1.1 150 57 27.9043
10 555 1.1 150 58 26.8508
10 555 1.1 150 59 25.8199
10 555 1.1 150 60 24.8103
10 556 0 150 35 44.7293
10 556 0 150 36 43.1156
10 556 0 150 37 41.5768
10 556 0 150 38 40.107
10 556 0 150 39 38.7009
10 556 0 150 40 37.3535
10 556 0 150 41 36.0606
10 556 0 150 42 34.8182
10 556 0 150 43 33.6226
10 556 0 150 44 32.4707
10 556 0 150 45 31.3593
10 556 0 150 46 30.2858
10 556 0 150 47 29.2477
10 556 0 150 48 28.2426
10 556 0 150 49 27.2684
10 556 0 150 50 26.3231
10 556 0 150 51 25.4049
10 556 0 150 52 24.5122
10 556 0 150 53 23.6434
10 556 0 150 54 22.797
10 556 0 150 55 21.9717
10 556 0 150 56 21.1662
10 556 0 150 57 20.3793
10 556 0 150 58 19.6101
10 556 0 150 59 18.8573
10 556 0 150 60 18.1201
10 556 0.1 150 35 46.4251
10 556 0.1 150 36 44.75
10 556 0.1 150 37 43.1527
10 556 0.1 150 38 41.627
10 556 0.1 150 39 40.1674
10 556 0.1 150 40 38.7689
10 556 0.1 150 41 37.4269
10 556 0.1 150 42 36.1373
10 556 0.1 150 43 34.8964
10 556 0.1 150 44 33.7007
10 556 0.1 150 45 32.5472
10 556 0.1 150 46 31.4329
10 556 0.1 150 47 30.3554
10 556 0.1 150 48 29.3122
10 556 0.1 150 49 28.301
10 556 0.1 150 50 27.3199
10 556 0.1 150 51 26.3669
10 556 0.1 150 52 25.4404
10 556 0.1 150 53 24.5386
10 556 0.1 150 54 23.6601
10 556 0.1 150 55 22.8035
10 556 0.1 150 56 21.9675
10 556 0.1 150 57 21.1509
10 556 0.1 150 58 20.3524
10 556 0.1 150 59 19.5711
10 556 0.1 150 60 18.806
10 556 0.2 150 35 48.1133
10 556 0.2 150 36 46.3771
10 556 0.2 150 37 44.7215
10 556 0.2 150 38 43.1402
10 556 0.2 150 39 41.6274
10 556 0.2 150 40 40.1779
10 556 0.2 150 41 38.787
10 556 0.2 150 42 37.4505
10 556 0.2 150 43 36.1643
10 556 0.2 150 44 34.9251
10 556 0.2 150 45 33.7296
10 556 0.2 150 46 32.5749
10 556 0.2 150 47 31.4581
10 556 0.2 150 48 30.3769
10 556 0.2 150 49 29.329
10 556 0.2 150 50 28.3122
10 556 0.2 150 51 27.3246
10 556 0.2 150 52 26.3643
10 556 0.2 150 53 25.4298
10 556 0.2 150 54 24.5194
10 556 0.2 150 55 23.6316
10 556 0.2 150 56 22.7653
10 556 0.2 150 57 21.9189
10 556 0.2 150 58 21.0915
10 556 0.2 150 59 20.2818
10 556 0.2 150 60 19.4889
10 556 0.3 150 35 49.794
10 556 0.3 150 36 47.9969
10 556 0.3 150 37 46.2833
10 556 0.3 150 38 44.6466
10 556 0.3 150 39 43.0809
10 556 0.3 150 40 41.5807
10 556 0.3 150 41 40.1411
10 556 0.3 150 42 38.7577
10 556 0.3 150 43 37.4266
10 556 0.3 150 44 36.1441
10 556 0.3 150 45 34.9068
10 556 0.3 150 46 33.7117
10 556 0.3 150 47 32.5559
10 556 0.3 150 48 31.4369
10 556 0.3 150 49 30.3524
10 556 0.3 150 50 29.3
10 556 0.3 150 51 28.2779
10 556 0.3 150 52 27.2841
10 556 0.3 150 53 26.317
10 556 0.3 150 54 25.3748
10 556 0.3 150 55 24.456
10 556 0.3 150 56 23.5594
10 556 0.3 150 57 22.6835
10 556 0.3 150 58 21.8272
10 556 0.3 150 59 20.9892
10 556 0.3 150 60 20.1687
10 556 0.4 150 35 51.4671
10 556 0.4 150 36 49.6094
10 556 0.4 150 37 47.8381
10 556 0.4 150 38 46.1463
10 556 0.4 150 39 44.5278
10 556 0.4 150 40 42.9771
10 556 0.4 150 41 41.4891
10 556 0.4 150 42 40.0592
10 556 0.4 150 43 38.6833
10 556 0.4 150 44 37.3576
10 556 0.4 150 45 36.0787
10 556 0.4 150 46 34.8434
10 556 0.4 150 47 33.6487
10 556 0.4 150 48 32.4922
10 556 0.4 150 49 31.3712
10 556 0.4 150 50 30.2835
10 556 0.4 150 51 29.227
10 556 0.4 150 52 28.1998
10 556 0.4 150 53 27.2002
10 556 0.4 150 54 26.2263
10 556 0.4 150 55 25.2767
10 556 0.4 150 56 24.35
10 556 0.4 150 57 23.4447
10 556 0.4 150 58 22.5596
10 556 0.4 150 59 21.6935
10 556 0.4 150 60 20.8453
10 556 0.5 150 35 53.1327
10 556 0.5 150 36 51.2148
10 556 0.5 150 37 49.386
10 556 0.5 150 38 47.6393
10 556 0.5 150 39 45.9683
10 556 0.5 150 40 44.3673
10 556 0.5 150 41 42.831
10 556 0.5 150 42 41.3548
10 556 0.5 150 43 39.9343
10 556 0.5 150 44 38.5657
10 556 0.5 150 45 37.2454
10 556 0.5 150 46 35.97
10 556 0.5 150 47 34.7367
10 556 0.5 150 48 33.5427
10 556 0.5 150 49 32.3854
10 556 0.5 150 50 31.2625
10 556 0.5 150 51 30.1719
10 556 0.5 150 52 29.1115
10 556 0.5 150 53 28.0794
10 556 0.5 150 54 27.0741
10 556 0.5 150 55 26.0938
10 556 0.5 150 56 25.137
10 556 0.5 150 57 24.2025
10 556 0.5 150 58 23.2887
10 556 0.5 150 59 22.3947
10 556 0.5 150 60 21.519
10 556 0.6 150 35 54.791
10 556 0.6 150 36 52.813
10 556 0.6 150 37 50.927
10 556 0.6 150 38 49.1256
10 556 0.6 150 39 47.4024
10 556 0.6 150 40 45.7513
10 556 0.6 150 41 44.167
10 556 0.6 150 42 42.6447
10 556 0.6 150 43 41.1798
10 556 0.6 150 44 39.7684
10 556 0.6 150 45 38.4068
10 556 0.6 150 46 37.0917
10 556 0.6 150 47 35.8199
10 556 0.6 150 48 34.5885
10 556 0.6 150 49 33.3951
10 556 0.6 150 50 32.2372
10 556 0.6 150 51 31.1125
10 556 0.6 150 52 30.019
10 556 0.6 150 53 28.9548
10 556 0.6 150 54 27.918
10 556 0.6 150 55 26.9072
10 556 0.6 150 56 25.9206
10 556 0.6 150 57 24.9569
10 556 0.6 150 58 24.0146
10 556 0.6 150 59 23.0927
10 556 0.6 150 60 22.1897
10 556 0.7 150 35 56.4418
10 556 0.7 150 36 54.404
10 556 0.7 150 37 52.4611
10 556 0.7 150 38 50.6054
10 556 0.7 150 39 48.8301
10 556 0.7 150 40 47.1292
10 556 0.7 150 41 45.4971
10 556 0.7 150 42 43.9288
10 556 0.7 150 43 42.4197
10 556 0.7 150 44 40.9658
10 556 0.7 150 45 39.5631
10 556 0.7 150 46 38.2083
10 556 0.7 150 47 36.8982
10 556 0.7 150 48 35.6297
10 556 0.7 150 49 34.4004
10 556 0.7 150 50 33.2075
10 556 0.7 150 51 32.0489
10 556 0.7 150 52 30.9225
10 556 0.7 150 53 29.8262
10 556 0.7 150 54 28.7583
10 556 0.7 150 55 27.7169
10 556 0.7 150 56 26.7006
10 556 0.7 150 57 25.7079
10 556 0.7 150 58 24.7373
10 556 0.7 150 59 23.7876
10 556 0.7 150 60 22.8575
10 556 0.8 150 35 58.0853
10 556 0.8 150 36 55.9881
10 556 0.8 150 37 53.9884
10 556 0.8 150 38 52.0785
10 556 0.8 150 39 50.2514
10 556 0.8 150 40 48.5009
10 556 0.8 150 41 46.8212
10 556 0.8 150 42 45.2071
10 556 0.8 150 43 43.6541
10 556 0.8 150 44 42.1578
10 556 0.8 150 45 40.7143
10 556 0.8 150 46 39.32
10 556 0.8 150 47 37.9717
10 556 0.8 150 48 36.6663
10 556 0.8 150 49 35.4011
10 556 0.8 150 50 34.1735
10 556 0.8 150 51 32.9812
10 556 0.8 150 52 31.822
10 556 0.8 150 53 30.6938
10 556 0.8 150 54 29.5948
10 556 0.8 150 55 28.5231
10 556 0.8 150 56 27.4772
10 556 0.8 150 57 26.4556
10 556 0.8 150 58 25.4568
10 556 0.8 150 59 24.4794
10 556 0.8 150 60 23.5222
10 556 0.9 150 35 59.7216
10 556 0.9 150 36 57.5651
10 556 0.9 150 37 55.5089
10 556 0.9 150 38 53.5451
10 556 0.9 150 39 51.6665
10 556 0.9 150 40 49.8665
10 556 0.9 150 41 48.1394
10 556 0.9 150 42 46.4799
10 556 0.9 150 43 44.8831
10 556 0.9 150 44 43.3445
10 556 0.9 150 45 41.8603
10 556 0.9 150 46 40.4267
10 556 0.9 150 47 39.0404
10 556 0.9 150 48 37.6982
10 556 0.9 150 49 36.3974
10 556 0.9 150 50 35.1352
10 556 0.9 150 51 33.9093
10 556 0.9 150 52 32.7174
10 556 0.9 150 53 31.5575
10 556 0.9 150 54 30.4275
10 556 0.9 150 55 29.3257
10 556 0.9 150 56 28.2504
10 556 0.9 150 57 27.2
10 556 0.9 150 58 26.173
10 556 0.9 150 59 25.1681
10 556 0.9 150 60 24.184
10 556 1 150 35 61.3507
10 556 1 150 36 59.1352
10 556 1 150 37 57.0228
10 556 1 150 38 55.0053
10 556 1 150 39 53.0753
10 556 1 150 40 51.2262
10 556 1 150 41 49.4519
10 556 1 150 42 47.747
10 556 1 150 43 46.1066
10 556 1 150 44 44.526
10 556 1 150 45 43.0013
10 556 1 150 46 41.5286
10 556 1 150 47 40.1044
10 556 1 150 48 38.7256
10 556 1 150 49 37.3893
10 556 1 150 50 36.0927
10 556 1 150 51 34.8334
10 556 1 150 52 33.609
10 556 1 150 53 32.4174
10 556 1 150 54 31.2566
10 556 1 150 55 30.1247
10 556 1 150 56 29.0201
10 556 1 150 57 27.941
10 556 1 150 58 26.8861
10 556 1 150 59 25.8539
10 556 1 150 60 24.8429
10 556 1.1 150 35 61.3507
10 556 1.1 150 36 59.1352
10 556 1.1 150 37 57.0228
10 556 1.1 150 38 55.0053
10 556 1.1 150 39 53.0753
10 556 1.1 150 40 51.2262
10 556 1.1 150 41 49.4519
10 556 1.1 150 42 47.747
10 556 1.1 150 43 46.1066
10 556 1.1 150 44 44.526
10 556 1.1 150 45 43.0013
10 556 1.1 150 46 41.5286
10 556 1.1 150 47 40.1044
10 556 1.1 150 48 38.7256
10 556 1.1 150 49 37.3893
10 556 1.1 150 50 36.0927
10 556 1.1 150 51 34.8334
10 556 1.1 150 52 33.609
10 556 1.1 150 53 32.4174
10 556 1.1 150 54 31.2566
10 556 1.1 150 55 30.1247
10 556 1.1 150 56 29.0201
10 556 1.1 150 57 27.941
10 556 1.1 150 58 26.8861
10 556 1.1 150 59 25.8539
10 556 1.1 150 60 24.8429
10 557 0 150 35 44.8098
10 557 0 150 36 43.1931
10 557 0 150 37 41.6516
10 557 0 150 38 40.1792
10 557 0 150 39 38.7705
10 557 0 150 40 37.4207
10 557 0 150 41 36.1255
10 557 0 150 42 34.8808
10 557 0 150 43 33.6831
10 557 0 150 44 32.5291
10 557 0 150 45 31.4157
10 557 0 150 46 30.3403
10 557 0 150 47 29.3003
10 557 0 150 48 28.2934
10 557 0 150 49 27.3174
10 557 0 150 50 26.3704
10 557 0 150 51 25.4506
10 557 0 150 52 24.5563
10 557 0 150 53 23.6859
10 557 0 150 54 22.838
10 557 0 150 55 22.0112
10 557 0 150 56 21.2043
10 557 0 150 57 20.416
10 557 0 150 58 19.6453
10 557 0 150 59 18.8913
10 557 0 150 60 18.1527
10 557 0.1 150 35 46.5055
10 557 0.1 150 36 44.8275
10 557 0.1 150 37 43.2274
10 557 0.1 150 38 41.6991
10 557 0.1 150 39 40.237
10 557 0.1 150 40 38.8361
10 557 0.1 150 41 37.4917
10 557 0.1 150 42 36.1999
10 557 0.1 150 43 34.9568
10 557 0.1 150 44 33.759
10 557 0.1 150 45 32.6035
10 557 0.1 150 46 31.4874
10 557 0.1 150 47 30.408
10 557 0.1 150 48 29.3629
10 557 0.1 150 49 28.35
10 557 0.1 150 50 27.3672
10 557 0.1 150 51 26.4126
10 557 0.1 150 52 25.4844
10 557 0.1 150 53 24.5811
10 557 0.1 150 54 23.7011
10 557 0.1 150 55 22.843
10 557 0.1 150 56 22.0056
10 557 0.1 150 57 21.1875
10 557 0.1 150 58 20.3877
10 557 0.1 150 59 19.605
10 557 0.1 150 60 18.8386
10 557 0.2 150 35 48.1937
10 557 0.2 150 36 46.4546
10 557 0.2 150 37 44.7962
10 557 0.2 150 38 43.2123
10 557 0.2 150 39 41.697
10 557 0.2 150 40 40.2451
10 557 0.2 150 41 38.8518
10 557 0.2 150 42 37.513
10 557 0.2 150 43 36.2247
10 557 0.2 150 44 34.9835
10 557 0.2 150 45 33.786
10 557 0.2 150 46 32.6293
10 557 0.2 150 47 31.5107
10 557 0.2 150 48 30.4277
10 557 0.2 150 49 29.378
10 557 0.2 150 50 28.3595
10 557 0.2 150 51 27.3702
10 557 0.2 150 52 26.4084
10 557 0.2 150 53 25.4723
10 557 0.2 150 54 24.5603
10 557 0.2 150 55 23.6711
10 557 0.2 150 56 22.8033
10 557 0.2 150 57 21.9555
10 557 0.2 150 58 21.1267
10 557 0.2 150 59 20.3157
10 557 0.2 150 60 19.5214
10 557 0.3 150 35 49.8743
10 557 0.3 150 36 48.0743
10 557 0.3 150 37 46.358
10 557 0.3 150 38 44.7187
10 557 0.3 150 39 43.1504
10 557 0.3 150 40 41.6477
10 557 0.3 150 41 40.2059
10 557 0.3 150 42 38.8203
10 557 0.3 150 43 37.487
10 557 0.3 150 44 36.2024
10 557 0.3 150 45 34.9631
10 557 0.3 150 46 33.7661
10 557 0.3 150 47 32.6084
10 557 0.3 150 48 31.4876
10 557 0.3 150 49 30.4013
10 557 0.3 150 50 29.3473
10 557 0.3 150 51 28.3236
10 557 0.3 150 52 27.3282
10 557 0.3 150 53 26.3594
10 557 0.3 150 54 25.4157
10 557 0.3 150 55 24.4955
10 557 0.3 150 56 23.5974
10 557 0.3 150 57 22.7201
10 557 0.3 150 58 21.8624
10 557 0.3 150 59 21.0231
10 557 0.3 150 60 20.2012
10 557 0.4 150 35 51.5474
10 557 0.4 150 36 49.6869
10 557 0.4 150 37 47.9128
10 557 0.4 150 38 46.2183
10 557 0.4 150 39 44.5973
10 557 0.4 150 40 43.0442
10 557 0.4 150 41 41.5538
10 557 0.4 150 42 40.1217
10 557 0.4 150 43 38.7437
10 557 0.4 150 44 37.4159
10 557 0.4 150 45 36.135
10 557 0.4 150 46 34.8978
10 557 0.4 150 47 33.7013
10 557 0.4 150 48 32.5429
10 557 0.4 150 49 31.4201
10 557 0.4 150 50 30.3307
10 557 0.4 150 51 29.2726
10 557 0.4 150 52 28.2439
10 557 0.4 150 53 27.2426
10 557 0.4 150 54 26.2673
10 557 0.4 150 55 25.3162
10 557 0.4 150 56 24.388
10 557 0.4 150 57 23.4813
10 557 0.4 150 58 22.5948
10 557 0.4 150 59 21.7274
10 557 0.4 150 60 20.8779
10 557 0.5 150 35 53.2131
10 557 0.5 150 36 51.2922
10 557 0.5 150 37 49.4607
10 557 0.5 150 38 47.7113
10 557 0.5 150 39 46.0378
10 557 0.5 150 40 44.4344
10 557 0.5 150 41 42.8958
10 557 0.5 150 42 41.4173
10 557 0.5 150 43 39.9947
10 557 0.5 150 44 38.624
10 557 0.5 150 45 37.3017
10 557 0.5 150 46 36.0244
10 557 0.5 150 47 34.7893
10 557 0.5 150 48 33.5934
10 557 0.5 150 49 32.4344
10 557 0.5 150 50 31.3098
10 557 0.5 150 51 30.2175
10 557 0.5 150 52 29.1555
10 557 0.5 150 53 28.1219
10 557 0.5 150 54 27.115
10 557 0.5 150 55 26.1332
10 557 0.5 150 56 25.175
10 557 0.5 150 57 24.2391
10 557 0.5 150 58 23.324
10 557 0.5 150 59 22.4285
10 557 0.5 150 60 21.5516
10 557 0.6 150 35 54.8713
10 557 0.6 150 36 52.8904
10 557 0.6 150 37 51.0017
10 557 0.6 150 38 49.1977
10 557 0.6 150 39 47.4719
10 557 0.6 150 40 45.8184
10 557 0.6 150 41 44.2318
10 557 0.6 150 42 42.7072
10 557 0.6 150 43 41.2402
10 557 0.6 150 44 39.8267
10 557 0.6 150 45 38.4632
10 557 0.6 150 46 37.1461
10 557 0.6 150 47 35.8724
10 557 0.6 150 48 34.6393
10 557 0.6 150 49 33.4441
10 557 0.6 150 50 32.2845
10 557 0.6 150 51 31.1581
10 557 0.6 150 52 30.063
10 557 0.6 150 53 28.9972
10 557 0.6 150 54 27.959
10 557 0.6 150 55 26.9466
10 557 0.6 150 56 25.9586
10 557 0.6 150 57 24.9935
10 557 0.6 150 58 24.0499
10 557 0.6 150 59 23.1265
10 557 0.6 150 60 22.2223
10 557 0.7 150 35 56.5222
10 557 0.7 150 36 54.4815
10 557 0.7 150 37 52.5358
10 557 0.7 150 38 50.6774
10 557 0.7 150 39 48.8996
10 557 0.7 150 40 47.1963
10 557 0.7 150 41 45.5619
10 557 0.7 150 42 43.9913
10 557 0.7 150 43 42.4802
10 557 0.7 150 44 41.0241
10 557 0.7 150 45 39.6195
10 557 0.7 150 46 38.2627
10 557 0.7 150 47 36.9507
10 557 0.7 150 48 35.6805
10 557 0.7 150 49 34.4493
10 557 0.7 150 50 33.2548
10 557 0.7 150 51 32.0946
10 557 0.7 150 52 30.9665
10 557 0.7 150 53 29.8687
10 557 0.7 150 54 28.7992
10 557 0.7 150 55 27.7564
10 557 0.7 150 56 26.7387
10 557 0.7 150 57 25.7445
10 557 0.7 150 58 24.7725
10 557 0.7 150 59 23.8214
10 557 0.7 150 60 22.89
10 557 0.8 150 35 58.1658
10 557 0.8 150 36 56.0656
10 557 0.8 150 37 54.0631
10 557 0.8 150 38 52.1506
10 557 0.8 150 39 50.321
10 557 0.8 150 40 48.568
10 557 0.8 150 41 46.886
10 557 0.8 150 42 45.2697
10 557 0.8 150 43 43.7145
10 557 0.8 150 44 42.2161
10 557 0.8 150 45 40.7707
10 557 0.8 150 46 39.3745
10 557 0.8 150 47 38.0243
10 557 0.8 150 48 36.7171
10 557 0.8 150 49 35.4501
10 557 0.8 150 50 34.2209
10 557 0.8 150 51 33.0269
10 557 0.8 150 52 31.8661
10 557 0.8 150 53 30.7363
10 557 0.8 150 54 29.6357
10 557 0.8 150 55 28.5626
10 557 0.8 150 56 27.5153
10 557 0.8 150 57 26.4922
10 557 0.8 150 58 25.492
10 557 0.8 150 59 24.5133
10 557 0.8 150 60 23.5548
10 557 0.9 150 35 59.8021
10 557 0.9 150 36 57.6427
10 557 0.9 150 37 55.5837
10 557 0.9 150 38 53.6173
10 557 0.9 150 39 51.7361
10 557 0.9 150 40 49.9337
10 557 0.9 150 41 48.2043
10 557 0.9 150 42 46.5425
10 557 0.9 150 43 44.9435
10 557 0.9 150 44 43.4029
10 557 0.9 150 45 41.9167
10 557 0.9 150 46 40.4812
10 557 0.9 150 47 39.093
10 557 0.9 150 48 37.749
10 557 0.9 150 49 36.4464
10 557 0.9 150 50 35.1826
10 557 0.9 150 51 33.955
10 557 0.9 150 52 32.7615
10 557 0.9 150 53 31.6001
10 557 0.9 150 54 30.4686
10 557 0.9 150 55 29.3653
10 557 0.9 150 56 28.2885
10 557 0.9 150 57 27.2367
10 557 0.9 150 58 26.2083
10 557 0.9 150 59 25.2021
10 557 0.9 150 60 24.2166
10 557 1 150 35 61.4312
10 557 1 150 36 59.2128
10 557 1 150 37 57.0976
10 557 1 150 38 55.0775
10 557 1 150 39 53.145
10 557 1 150 40 51.2934
10 557 1 150 41 49.5168
10 557 1 150 42 47.8097
10 557 1 150 43 46.1671
10 557 1 150 44 44.5845
10 557 1 150 45 43.0578
10 557 1 150 46 41.5831
10 557 1 150 47 40.1571
10 557 1 150 48 38.7765
10 557 1 150 49 37.4384
10 557 1 150 50 36.1401
10 557 1 150 51 34.8791
10 557 1 150 52 33.6531
10 557 1 150 53 32.4599
10 557 1 150 54 31.2976
10 557 1 150 55 30.1643
10 557 1 150 56 29.0582
10 557 1 150 57 27.9777
10 557 1 150 58 26.9214
10 557 1 150 59 25.8878
10 557 1 150 60 24.8756
10 557 1.1 150 35 61.4312
10 557 1.1 150 36 59.2128
10 557 1.1 150 37 57.0976
10 557 1.1 150 38 55.0775
10 557 1.1 150 39 53.145
10 557 1.1 150 40 51.2934
10 557 1.1 150 41 49.5168
10 557 1.1 150 42 47.8097
10 557 1.1 150 43 46.1671
10 557 1.1 150 44 44.5845
10 557 1.1 150 45 43.0578
10 557 1.1 150 46 41.5831
10 557 1.1 150 47 40.1571
10 557 1.1 150 48 38.7765
10 557 1.1 150 49 37.4384
10 557 1.1 150 50 36.1401
10 557 1.1 150 51 34.8791
10 557 1.1 150 52 33.6531
10 557 1.1 150 53 32.4599
10 557 1.1 150 54 31.2976
10 557 1.1 150 55 30.1643
10 557 1.1 150 56 29.0582
10 557 1.1 150 57 27.9777
10 557 1.1 150 58 26.9214
10 557 1.1 150 59 25.8878
10 557 1.1 150 60 24.8756
10 558 0 150 35 44.8902
10 558 0 150 36 43.2707
10 558 0 150 37 41.7264
10 558 0 150 38 40.2513
10 558 0 150 39 38.8401
10 558 0 150 40 37.4879
10 558 0 150 41 36.1903
10 558 0 150 42 34.9434
10 558 0 150 43 33.7436
10 558 0 150 44 32.5875
10 558 0 150 45 31.4721
10 558 0 150 46 30.3948
10 558 0 150 47 29.3529
10 558 0 150 48 28.3442
10 558 0 150 49 27.3665
10 558 0 150 50 26.4178
10 558 0 150 51 25.4963
10 558 0 150 52 24.6004
10 558 0 150 53 23.7284
10 558 0 150 54 22.879
10 558 0 150 55 22.0507
10 558 0 150 56 21.2423
10 558 0 150 57 20.4527
10 558 0 150 58 19.6806
10 558 0 150 59 18.9252
10 558 0 150 60 18.1853
10 558 0.1 150 35 46.5859
10 558 0.1 150 36 44.905
10 558 0.1 150 37 43.3022
10 558 0.1 150 38 41.7712
10 558 0.1 150 39 40.3066
10 558 0.1 150 40 38.9032
10 558 0.1 150 41 37.5565
10 558 0.1 150 42 36.2625
10 558 0.1 150 43 35.0172
10 558 0.1 150 44 33.8174
10 558 0.1 150 45 32.6599
10 558 0.1 150 46 31.5418
10 558 0.1 150 47 30.4605
10 558 0.1 150 48 29.4137
10 558 0.1 150 49 28.399
10 558 0.1 150 50 27.4145
10 558 0.1 150 51 26.4582
10 558 0.1 150 52 25.5285
10 558 0.1 150 53 24.6236
10 558 0.1 150 54 23.7421
10 558 0.1 150 55 22.8825
10 558 0.1 150 56 22.0436
10 558 0.1 150 57 21.2241
10 558 0.1 150 58 20.4229
10 558 0.1 150 59 19.6389
10 558 0.1 150 60 18.8712
10 558 0.2 150 35 48.2741
10 558 0.2 150 36 46.532
10 558 0.2 150 37 44.8709
10 558 0.2 150 38 43.2844
10 558 0.2 150 39 41.7665
10 558 0.2 150 40 40.3122
10 558 0.2 150 41 38.9166
10 558 0.2 150 42 37.5756
10 558 0.2 150 43 36.2852
10 558 0.2 150 44 35.0418
10 558 0.2 150 45 33.8423
10 558 0.2 150 46 32.6837
10 558 0.2 150 47 31.5632
10 558 0.2 150 48 30.4784
10 558 0.2 150 49 29.427
10 558 0.2 150 50 28.4068
10 558 0.2 150 51 27.4159
10 558 0.2 150 52 26.4524
10 558 0.2 150 53 25.5147
10 558 0.2 150 54 24.6013
10 558 0.2 150 55 23.7106
10 558 0.2 150 56 22.8413
10 558 0.2 150 57 21.9921
10 558 0.2 150 58 21.1619
10 558 0.2 150 59 20.3495
10 558 0.2 150 60 19.554
10 558 0.3 150 35 49.9546
10 558 0.3 150 36 48.1518
10 558 0.3 150 37 46.4327
10 558 0.3 150 38 44.7907
10 558 0.3 150 39 43.2199
10 558 0.3 150 40 41.7148
10 558 0.3 150 41 40.2706
10 558 0.3 150 42 38.8828
10 558 0.3 150 43 37.5474
10 558 0.3 150 44 36.2607
10 558 0.3 150 45 35.0194
10 558 0.3 150 46 33.8204
10 558 0.3 150 47 32.661
10 558 0.3 150 48 31.5384
10 558 0.3 150 49 30.4503
10 558 0.3 150 50 29.3946
10 558 0.3 150 51 28.3692
10 558 0.3 150 52 27.3722
10 558 0.3 150 53 26.4019
10 558 0.3 150 54 25.4567
10 558 0.3 150 55 24.535
10 558 0.3 150 56 23.6354
10 558 0.3 150 57 22.7567
10 558 0.3 150 58 21.8976
10 558 0.3 150 59 21.057
10 558 0.3 150 60 20.2337
10 558 0.4 150 35 51.6277
10 558 0.4 150 36 49.7643
10 558 0.4 150 37 47.9875
10 558 0.4 150 38 46.2904
10 558 0.4 150 39 44.6668
10 558 0.4 150 40 43.1113
10 558 0.4 150 41 41.6186
10 558 0.4 150 42 40.1842
10 558 0.4 150 43 38.8041
10 558 0.4 150 44 37.4742
10 558 0.4 150 45 36.1913
10 558 0.4 150 46 34.9521
10 558 0.4 150 47 33.7538
10 558 0.4 150 48 32.5936
10 558 0.4 150 49 31.4691
10 558 0.4 150 50 30.378
10 558 0.4 150 51 29.3183
10 558 0.4 150 52 28.2879
10 558 0.4 150 53 27.2851
10 558 0.4 150 54 26.3082
10 558 0.4 150 55 25.3557
10 558 0.4 150 56 24.426
10 558 0.4 150 57 23.5179
10 558 0.4 150 58 22.63
10 558 0.4 150 59 21.7612
10 558 0.4 150 60 20.9104
10 558 0.5 150 35 53.2934
10 558 0.5 150 36 51.3696
10 558 0.5 150 37 49.5353
10 558 0.5 150 38 47.7834
10 558 0.5 150 39 46.1073
10 558 0.5 150 40 44.5015
10 558 0.5 150 41 42.9606
10 558 0.5 150 42 41.4799
10 558 0.5 150 43 40.0551
10 558 0.5 150 44 38.6823
10 558 0.5 150 45 37.358
10 558 0.5 150 46 36.0788
10 558 0.5 150 47 34.8418
10 558 0.5 150 48 33.6441
10 558 0.5 150 49 32.4833
10 558 0.5 150 50 31.357
10 558 0.5 150 51 30.2631
10 558 0.5 150 52 29.1995
10 558 0.5 150 53 28.1643
10 558 0.5 150 54 27.156
10 558 0.5 150 55 26.1727
10 558 0.5 150 56 25.2131
10 558 0.5 150 57 24.2757
10 558 0.5 150 58 23.3592
10 558 0.5 150 59 22.4624
10 558 0.5 150 60 21.5841
10 558 0.6 150 35 54.9517
10 558 0.6 150 36 52.9679
10 558 0.6 150 37 51.0763
10 558 0.6 150 38 49.2697
10 558 0.6 150 39 47.5414
10 558 0.6 150 40 45.8855
10 558 0.6 150 41 44.2966
10 558 0.6 150 42 42.7697
10 558 0.6 150 43 41.3006
10 558 0.6 150 44 39.8851
10 558 0.6 150 45 38.5195
10 558 0.6 150 46 37.2005
10 558 0.6 150 47 35.9249
10 558 0.6 150 48 34.69
10 558 0.6 150 49 33.4931
10 558 0.6 150 50 32.3317
10 558 0.6 150 51 31.2038
10 558 0.6 150 52 30.107
10 558 0.6 150 53 29.0397
10 558 0.6 150 54 27.9999
10 558 0.6 150 55 26.9861
10 558 0.6 150 56 25.9966
10 558 0.6 150 57 25.0301
10 558 0.6 150 58 24.0851
10 558 0.6 150 59 23.1604
